operator,input_shapes,input_dtypes,call_count
aten::embedding,"[[124160,2048],[6],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[124160,2048],[8],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::empty_like,"[[1,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[10,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[10,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[10],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[11,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[12,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[12,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[12],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[13,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[14,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[14,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[14],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[15,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[16,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[16,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[16],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[17,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[18,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[18,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[18],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[19,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[1],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[2,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[2,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[20,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[20,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[20],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[21,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[22,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[22,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[22],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[23,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[24,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[24,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[24],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[25,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[26,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[26,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[26],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[27,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[28,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[28,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[28],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[29,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[2],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[3,10],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,10],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,12],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,12],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,14],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,14],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,16],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,16],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,18],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,18],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,1],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,1],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,20],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,20],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,22],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,22],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,24],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,24],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,26],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,26],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,28],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,28],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,2],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,2],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,30],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,30],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,32],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,32],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,34],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,34],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,36],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,36],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,38],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,38],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,4096],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,4096],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,40],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,40],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,42],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,42],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,44],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,44],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,46],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,46],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,48],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,48],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,4],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,4],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,5089],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,5089],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,50],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,50],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,52],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,52],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,54],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,54],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,56],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,56],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,58],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,58],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,60],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,60],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,62],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,62],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,6],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,6],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[3,8],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar""]",1
aten::empty_like,"[[3,8],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[30,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[30,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[30],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[31,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[32,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[32,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[32],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[33,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[34,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[34,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[34],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[35,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[36,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[36,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[36],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[37,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[38,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[38,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[38],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[39,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[4,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[4,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[40,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[40,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[4096],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[40],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[41,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[42,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[42,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[42],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[43,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[44,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[44,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[44],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[45,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[46,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[46,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[46],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[47,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[48,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[48,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[48],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[49,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[4],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[5,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[50,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[50,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[5089],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[50],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[51,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[52,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[52,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[52],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[53,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[54,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[54,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[54],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[55,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[56,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[56,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[56],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[57,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[58,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[58,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[58],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[59,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[6,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[6,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[60,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[60,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[60],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[61,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[62,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[62,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[62],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[6],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[7,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[8,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::empty_like,"[[8,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",1
aten::empty_like,"[[8],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[9,2,124160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",1
aten::eq,"[[64],[]]","[""long int"",""Scalar""]",1
aten::expand,"[[1,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::expand,"[[10,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::expand,"[[12,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::expand,"[[14,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::expand,"[[16,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
