operator,input_shapes,input_dtypes,metadata_status,call_count
aten::clone,"[[38,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[39,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[4,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[40,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[41,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[42,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[43,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[44,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[45,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[46,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[47,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[48,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[49,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[5,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[50,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[51,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[52,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[53,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[54,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[55,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[56,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[57,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[58,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[59,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[6,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[60,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[61,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[62,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[7,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[8,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::clone,"[[9,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[10,128],[10,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[10,129280],[10,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[10,1],[10,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[10,4096],[10,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[10,8,16160],[10,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[10,8192],[10,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[10],[10],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11,128],[11,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11,129280],[11,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11,1],[11,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11,4096],[11,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11,8,16160],[11,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11,8192],[11,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11],[11],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[11],[11],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[12,128],[12,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[12,129280],[12,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[12,1],[12,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[12,4096],[12,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[12,8,16160],[12,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[12,8192],[12,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[12],[12],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13,128],[13,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13,129280],[13,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13,1],[13,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13,4096],[13,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13,8,16160],[13,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13,8192],[13,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13],[13],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[13],[13],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[14,128],[14,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[14,129280],[14,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[14,1],[14,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[14,4096],[14,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[14,8,16160],[14,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[14,8192],[14,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[14],[14],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15,128],[15,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15,129280],[15,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15,1],[15,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15,4096],[15,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15,8,16160],[15,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15,8192],[15,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15],[15],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[15],[15],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[16,128],[16,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[16,129280],[16,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[16,1],[16,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[16,4096],[16,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[16,8,16160],[16,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[16,8192],[16,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[16],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17,128],[17,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17,129280],[17,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17,1],[17,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17,4096],[17,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17,8,16160],[17,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17,8192],[17,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17],[17],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[17],[17],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18,128],[18,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18,129280],[18,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18,1],[18,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18,4096],[18,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18,8,16160],[18,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18,8192],[18,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18],[18],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[18],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19,128],[19,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19,129280],[19,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19,1],[19,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19,4096],[19,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19,8,16160],[19,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19,8192],[19,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19],[19],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[19],[19],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[2,128],[2,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[2,129280],[2,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[2,1],[2,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[2,4096],[2,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[2,8,16160],[2,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[2,8192],[2,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20,128],[20,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20,129280],[20,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20,1],[20,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20,4096],[20,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20,8,16160],[20,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20,8192],[20,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20],[20],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[20],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21,128],[21,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21,129280],[21,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21,1],[21,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21,4096],[21,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21,8,16160],[21,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21,8192],[21,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21],[21],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[21],[21],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22,128],[22,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22,129280],[22,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22,1],[22,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22,4096],[22,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22,8,16160],[22,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22,8192],[22,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22],[22],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[22],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23,128],[23,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23,129280],[23,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23,1],[23,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23,4096],[23,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23,8,16160],[23,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23,8192],[23,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23],[23],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[23],[23],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24,128],[24,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24,129280],[24,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24,1],[24,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24,4096],[24,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24,8,16160],[24,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24,8192],[24,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24],[24],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[24],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25,128],[25,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25,129280],[25,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25,1],[25,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25,4096],[25,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25,8,16160],[25,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25,8192],[25,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25],[25],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[25],[25],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26,128],[26,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26,129280],[26,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26,1],[26,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26,4096],[26,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26,8,16160],[26,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26,8192],[26,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26],[26],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[26],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27,128],[27,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27,129280],[27,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27,1],[27,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27,4096],[27,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27,8,16160],[27,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27,8192],[27,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27],[27],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[27],[27],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28,128],[28,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28,129280],[28,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28,1],[28,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28,4096],[28,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28,8,16160],[28,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28,8192],[28,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28],[28],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[28],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29,128],[29,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29,129280],[29,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29,1],[29,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29,4096],[29,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29,8,16160],[29,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29,8192],[29,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29],[29],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[29],[29],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[3,128],[3,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[3,129280],[3,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[3,1],[3,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[3,4096],[3,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[3,8,16160],[3,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[3,8192],[3,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30,128],[30,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30,129280],[30,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30,1],[30,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30,4096],[30,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30,8,16160],[30,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30,8192],[30,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30],[30],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[30],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31,128],[31,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31,129280],[31,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31,1],[31,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31,4096],[31,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31,8,16160],[31,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31,8192],[31,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31],[31],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[31],[31],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[32,128],[32,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[32,129280],[32,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[32,1],[32,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[32,4096],[32,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[32,8,16160],[32,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[32,8192],[32,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33,128],[33,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33,129280],[33,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33,1],[33,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33,4096],[33,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33,8,16160],[33,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33,8192],[33,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33],[33],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[33],[33],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[34,128],[34,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[34,129280],[34,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[34,1],[34,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[34,4096],[34,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1
aten::copy_,"[[34,8,16160],[34,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,1
